videoId,Mean_H,Mean_S,Mean_V,channelId,duration,viewCount,paidBadge,bday,subs,gender,prettyScale,publishedAt,videoTitle,tag,viewCount_log,face_area_ratio,face_detect,Smile_Value,text_rate1,minmax_text_length,text_present,tempo,f0_mean,f0_var
-fHm-hdYEuE,0.44,0.4791666666666667,0.3692307692307692,UC8cBqbVAQVltRE039s_H6nA,0.9818181818181818,6921,1,0.5717787114845938,0.5603248675393728,1,0.6814814814814814,0.1737451737451737,0.5638297872340425,0.28,8.84246002419529,0.4011880838190862,1,0,0.1475075632563256,0.0,1.0,0.7435897435667221,0.167086849429762,0.14470881019554055
-oTfl1CYNGI,0.6333333333333333,0.4687499999999999,0.9230769230769232,UCxGrLifJAnQaZGEfFnPWozg,0.6,4191,1,0.3858543417366946,0.4022098239563946,1,0.6518518518518517,0.1383526383526383,0.5,0.0,8.340933226000878,0.698555031941666,1,0,0.0427942794279427,0.0,1.0,0.6041666666234115,0.29202789592475853,0.24336255801391468
-sye9df_wwo,0.5,0.6458333333333333,0.7230769230769232,UCxM21Vv4bWq106MxIPvrGQw,0.9636363636363636,168782,1,0.5870098039215687,0.8550860871609685,1,0.7925925925925925,0.1647361647361647,0.1702127659574468,0.4,12.036369145171836,0.4346205577416455,1,1,0.075281903190319,0.1153846153846153,1.0,0.8285714285505861,0.5017395436506814,1.0
-u0Z3rEj2zo,0.7266666666666667,0.3645833333333333,0.441025641025641,UCGhRiaKgkLlvPoBulWhX4gQ,0.8727272727272727,6596,1,0.2102591036414565,0.5335307169030057,1,0.7629629629629628,0.2651222651222651,0.3404255319148936,0.0,8.794370279222871,0.2793859342920335,1,0,0.05630500550055,0.0384615384615384,1.0,0.674418604648553,0.20837089602449166,0.3249883227219303
-yp3rqhhR4c,0.7933333333333333,0.4166666666666667,0.7076923076923076,UCYuMEcmNpz03jmS9DSNJexw,0.7454545454545454,30723,1,0.3195028011204481,0.5216502763462614,1,0.7777777777777779,0.0611325611325611,0.3617021276595745,0.0,10.332799387118571,0.747879921514059,1,0,0.0664672717271727,0.0384615384615384,1.0,0.6444444444282336,0.4657454919128941,0.6564421029664478
01MIJUl1AFg,0.26,0.4166666666666667,0.5743589743589743,UClJNgnMWzvEzJuLcpH7m4vQ,0.8727272727272727,12273,0,0.4035364145658263,0.7600011703575738,1,0.8518518518518519,0.0032175032175032,0.1489361702127659,0.48,9.415238482949045,0.5129636428624629,1,0,0.1326388888888888,0.0384615384615384,1.0,0.7631578947087848,0.29903830694854294,0.6119664602781467
04hHu_pczUQ,0.2333333333333333,0.4166666666666667,0.5641025641025641,UCi88xf8_ZNb8Ir9CriltGwg,0.9090909090909092,132819,1,0.5096288515406162,0.6791616244138836,1,0.6666666666666667,0.1074646074646074,0.351063829787234,0.0,11.796750107094704,0.1272787036896119,1,0,0.1126168866886688,0.0384615384615384,1.0,0.9062499999912322,0.7895097674148897,0.36320850152026096
0FemDl_QWqA,0.9333333333333332,0.2604166666666667,0.6512820512820512,UC9P1tkf6e0hS7vzuDEuuAeA,0.9454545454545454,7970,0,0.571953781512605,0.72507616980712,1,0.6740740740740738,0.1145431145431145,0.4042553191489362,0.28,8.983565234427923,0.1711184861569056,1,1,0.0955514301430142,0.0,1.0,0.59183673467899,0.19794710238231972,0.2601400536299204
0IgW8JPUEcY,0.1533333333333333,0.5729166666666667,0.482051282051282,UCfNH1GLBPhJeGRy7A08B4Lg,0.7818181818181817,464,1,0.3704481792717086,0.3575609079380707,1,0.5851851851851853,0.0675675675675675,0.1808510638297872,0.0,6.142037405587356,0.343391730787701,1,1,0.0471947194719471,0.0384615384615384,1.0,0.4833333333211752,0.21986656937419313,0.18939053282316679
0S8VY6VqDt4,0.3466666666666667,0.2708333333333333,0.6153846153846154,UCbNMdCWBwjljPxDu8dfeHmg,0.4,37531,0,0.1143207282913165,0.5236356349972833,1,0.5185185185185184,0.1254826254826254,0.2765957446808511,0.0,10.53294918140994,0.6722061350539547,1,0,0.0594540704070407,0.0769230769230769,1.0,0.6444444444282336,0.42426963211911645,0.5868959089635878
0TMcyu5oBLQ,0.6133333333333333,0.2291666666666666,0.6102564102564103,UCj83T5taUG2jr2h0aPSPA3g,1.0,43824,1,0.2442226890756302,0.5762881405750424,1,0.7407407407407407,0.3108108108108108,0.2446808510638298,0.44,10.687959709789435,0.1346783283654673,1,1,0.1771727172717271,0.0769230769230769,1.0,0.5178571428441163,0.4349987269264483,0.7637632541048688
0U5rHaevftc,0.22,0.3333333333333333,0.5128205128205128,UCn_fZLXut_Tj9-QihG_9l0g,0.6181818181818182,671160,0,0.4847689075630251,0.8692520364083971,1,0.9111111111111112,0.4124839124839125,0.2340425531914893,0.2662946020128088,13.416764327560209,0.4676331383284271,1,0,0.0,0.0,0.0,0.557692307661013,0.40664443942482004,0.4299409645024015
0WfQ5OdhCYU,0.3808760683760684,0.53125,0.9435897435897436,UCJxRLFtdyqGBtQOw8VWRlrw,0.7636363636363636,1082,1,0.5775560224089635,0.4410367833908681,1,0.5999999999999999,0.1029601029601029,0.425531914893617,0.44,6.987490247000991,0.0,0,0,0.0810368536853685,0.0384615384615384,1.0,0.674418604648553,0.36254926039487356,1.0
0YCourgv4_Q,0.54,0.2083333333333333,0.6358974358974359,UCj83T5taUG2jr2h0aPSPA3g,0.7999999999999999,6202,1,0.2442226890756302,0.5762881405750424,1,0.7407407407407407,0.0752895752895752,0.1489361702127659,0.8,8.732788324973118,0.1206113790923506,1,1,0.1656628162816281,0.0384615384615384,1.0,0.9354838709170578,0.5642945548502379,0.700855674941669
0brLSYX-UTw,0.48,0.4895833333333333,0.623013524936602,UCmfYQLSbkiEKkk89ylUg08w,0.9636363636363636,1060,0,0.8277310924369747,0.5576940272313153,1,0.6814814814814814,0.0624195624195624,0.5638297872340425,0.2662946020128088,6.966967138613983,0.0,0,0,0.0894664466446645,0.1153846153846153,1.0,0.7837837837580014,0.2007315448811764,0.3421341241201173
0gUKPvJhccU,0.7333333333333334,0.2395833333333333,0.5794871794871794,UCj83T5taUG2jr2h0aPSPA3g,0.6545454545454544,23977,1,0.2442226890756302,0.5762881405750424,1,0.7407407407407407,0.0366795366795366,0.1276595744680851,0.84,10.0848920222676,0.5731964405335646,1,0,0.1842615511551154,0.0384615384615384,1.0,0.6590909090896339,0.3920810049744384,0.5134457930394747
0q7csVB6wIU,0.14,0.8333333333333333,0.5743589743589743,UCg-NcBf-4qKc3D3xFMS2Rng,0.8181818181818181,5644,0,0.2387955182072829,0.6056270883935913,1,0.4814814814814814,0.1138996138996139,0.2765957446808511,0.0,8.638525476583762,0.5593759078468139,1,0,0.1034859735973597,0.0,1.0,0.6170212765527632,0.5488894647996244,0.6155269765293321
0wMLQWZjvUA,0.0666666666666666,0.6770833333333333,0.6717948717948719,UC0qVhpqoucq6LEZFLgOYi7g,1.0,1076,1,0.423844537815126,0.6992128003493774,1,0.6666666666666667,0.184041184041184,0.2234042553191489,0.0,6.981934677156389,1.0,1,0,0.0577557755775577,0.0384615384615384,1.0,0.9354838709170578,0.13960617750872192,0.20881254569480223
1-B-QKU2x0w,0.8466666666666667,0.5625,0.5384615384615385,UCDhEQ2-xLDnWaog9w0CXiLQ,0.9090909090909092,20530,1,0.1069677871148459,0.5808557653879554,1,0.5185185185185184,0.0456885456885456,0.2659574468085106,0.0,9.929691218032763,0.1851565261848157,1,1,0.0609460946094609,0.0384615384615384,1.0,0.8529411764359293,0.5188264312357443,0.6046197238877389
11SMeZctpi4,0.34,0.3541666666666667,0.5333333333333332,UC1ZhBh-iwdIFgnGemfm8ODQ,0.8909090909090909,193,0,0.4241946778711484,0.4244962731694475,1,0.5925925925925923,0.0025740025740025,0.648936170212766,0.4,5.267858159063328,0.1543270817023038,1,0,0.044994499449945,0.0,1.0,0.7435897435667221,0.26109747234768277,0.21937960087174832
185kIX0tLI4,0.3066666666666667,0.0729166666666666,0.882051282051282,UCmsRD5l54nq9pox_3B7KhCg,0.9818181818181818,5421,1,0.7142857142857143,0.6590244144950081,0,0.4592592592592592,0.5495495495495495,0.1595744680851064,0.4,8.598220030058611,0.218406825929307,1,0,0.1052530253025302,0.1538461538461538,1.0,0.4202898550838495,0.09073674731262384,0.09154021275646479
1DBROQ3taZg,0.3266666666666667,0.3645833333333333,0.7282051282051283,UCNKrDQQ9OLARlFVpHIi7nrQ,0.8727272727272727,7774,0,0.4213935574229692,0.4681021480646736,1,0.6074074074074074,0.0102960102960102,0.3191489361702128,0.0,8.958668737047434,0.195463653316139,1,1,0.0283965896589658,0.0,1.0,0.7435897435667221,0.2649303664446555,0.39381441448792803
1DthBKfWJqk,0.4133333333333334,0.7708333333333333,0.7128205128205127,UCR8th9vv4cSnfoY-Gx5hnbA,0.9818181818181818,105162,0,0.1390056022408963,0.6071658228267318,1,0.5037037037037035,0.1409266409266409,0.7659574468085106,0.0,11.5632668063943,0.1547602059357888,1,1,0.0657659515951595,0.0769230769230769,1.0,0.7249999999817628,0.31187550654389007,0.5669480487357444
1E274hY5A_s,0.5066666666666667,0.1979166666666666,0.7128205128205127,UCNRbUeCq7rEaAR-ZKSkHG6g,0.8181818181818181,500,0,0.4719887955182072,0.6379750463438303,1,0.3629629629629629,0.0032175032175032,0.3936170212765957,0.0,6.2166061010848646,0.2994798407845688,1,0,0.0244980748074807,0.0,1.0,0.8285714285505861,0.1313742549267258,0.1096582430033068
1K4NAILYVQo,0.4666666666666667,0.1458333333333333,0.6974358974358974,UCVuxljGhpSkXztzk8X6vlMQ,0.6909090909090908,32349,1,0.0775560224089635,0.5572478352725145,1,0.2814814814814814,0.0566280566280566,0.4680851063829787,0.56,10.384369299929046,0.2666254688595089,1,0,0.0685781078107811,0.0,1.0,0.6170212765527632,0.31042981494432853,0.46554813460777844
1LKI8DaVokU,0.3933333333333333,0.4895833333333333,0.6153846153846154,UC0awE5h5rIOFh52li-lZObg,0.709090909090909,11224,0,0.3939075630252101,0.5869738625671326,1,0.7555555555555553,0.1705276705276705,0.425531914893617,0.0,9.325898712610456,0.4948244278235485,1,0,0.0637101210121012,0.1153846153846153,1.0,0.568627450975991,0.22658718406458145,0.25802288276186625
1LLxv3QbF-c,0.14,0.75,0.7128205128205127,UC8gsTJaEjsOaI12K3_gmG8A,0.3090909090909091,1200402,1,0.0617997198879551,0.6539330366216793,1,0.0,0.0855855855855855,0.2446808510638298,0.0,13.998167891712171,1.0,1,0,0.0453864136413641,0.1153846153846153,1.0,0.674418604648553,0.15307826068639083,0.16128241740974852
1MyUmQ5pxzw,0.6133333333333333,0.75,0.8512820512820514,UCmfYQLSbkiEKkk89ylUg08w,0.5818181818181818,1388,0,0.8277310924369747,0.5576940272313153,1,0.6814814814814814,0.2818532818532818,0.4787234042553191,0.2662946020128088,7.236339342754344,0.0,0,0,0.1106710671067107,0.1153846153846153,1.0,0.0,0.35934888134608245,1.0
1OI9wzqlNxI,0.1333333333333333,0.3645833333333333,0.317948717948718,UCR19aHW_92TAKGLoTH01Z7w,0.6909090909090908,1215,0,0.259453781512605,0.5352687104146678,1,0.6592592592592592,0.1898326898326898,0.5531914893617021,0.44,7.103322062526113,0.0,0,0,0.1769801980198019,0.0384615384615384,1.0,0.7073170731378841,0.29163581129150973,0.39671348987929134
1Q2In4ss20k,0.12,0.53125,0.8256410256410256,UC8Xn127CH71SluUhrsVCazg,0.3454545454545454,5418,0,0.1419817927170868,0.5891826394432786,1,0.6740740740740738,0.4607464607464607,0.1382978723404255,0.0,8.597666575566114,0.0,0,0,0.0,0.0,0.0,0.6904761904588217,0.4458039443413441,0.345359455958655
1c7jxeRJVRg,0.3266666666666667,0.3020833333333333,0.641025641025641,UCi88xf8_ZNb8Ir9CriltGwg,0.9818181818181818,23333,1,0.5096288515406162,0.6791616244138836,1,0.6666666666666667,0.016087516087516,0.3617021276595745,0.32,10.0576668033838,0.3175807317412307,1,0,0.0490511551155115,0.0,1.0,0.59183673467899,0.4415879142893569,0.4381117167855546
1eYivll85So,0.4733333333333334,0.3541666666666667,0.7282051282051283,UCn_fZLXut_Tj9-QihG_9l0g,0.6727272727272726,5757890,0,0.4847689075630251,0.8692520364083971,1,0.9111111111111112,0.2136422136422136,0.2234042553191489,0.2662946020128088,15.566081819790988,0.5030270460330719,1,0,0.0177805280528052,0.1538461538461538,1.0,0.7073170731378841,0.512139433290069,0.48238578979426505
1fxiPEGFt0s,0.66,0.3854166666666667,0.7948717948717949,UCNRbUeCq7rEaAR-ZKSkHG6g,0.8545454545454545,1101,0,0.4719887955182072,0.6379750463438303,1,0.3629629629629629,0.1518661518661518,0.2765957446808511,0.0,7.004881989712859,0.2173708463855348,1,1,0.0453795379537953,0.0,1.0,0.6904761904588217,0.1056155318956987,0.09796845030630319
1hBgVpyOYF4,0.92,0.3854166666666667,0.5333333333333332,UCj83T5taUG2jr2h0aPSPA3g,1.0,83744,1,0.2442226890756302,0.5762881405750424,1,0.7407407407407407,0.2915057915057915,0.2872340425531915,0.64,11.33553174641257,0.5120089425766494,1,0,0.1428286578657865,0.0,1.0,0.7631578947087848,0.40956925176797637,0.540774479281857
1i32tiUKZCM,0.9533333333333334,0.1145833333333333,0.8717948717948718,UCKxsnH8o2fymQDymR0-5MNw,0.4,19726,0,0.6158963585434174,0.6561510772596006,1,0.2888888888888887,0.415057915057915,0.3404255319148936,0.96,9.889743534743868,0.0,0,0,0.0761413787612767,0.0384615384615384,1.0,0.6170212765527632,0.24709129199989044,0.2503376180765084
1lIAPp_ypHQ,0.1133333333333333,0.4062499999999999,0.6717948717948719,UCK_SS-VZj0tQORGbdDnel8A,0.8727272727272727,2979,1,0.3546918767507002,0.5463094183766442,1,0.8074074074074076,0.2471042471042471,0.3829787234042553,0.0,7.99967857949945,0.228660369447823,1,1,0.1614823982398239,0.1538461538461538,1.0,0.6041666666234115,0.2982778171771757,0.3622173683069392
1lnoAYUU8I4,0.28,0.3958333333333333,0.6153846153846154,UCw30nojSCDiqv1JO0Tu1Mrw,0.7999999999999999,335,0,0.541141456582633,0.5789520491756044,1,0.5851851851851853,0.157014157014157,0.3723404255319149,0.52,5.817111159963204,0.2472057126347237,1,0,0.0,0.0,0.0,0.557692307661013,0.4969750794536712,0.8540805757089812
1rWunB16oOo,0.3066666666666667,0.34375,0.6358974358974359,UC0JApxaJEekvBJuzP8FJ91g,0.5454545454545454,461,1,0.1011904761904761,0.4009069239091473,1,0.7555555555555553,0.0759330759330759,0.1489361702127659,0.0,6.135564891081739,0.2089223767459937,1,1,0.0642601760176017,0.0,1.0,0.0,0.559543959826191,0.3376128713989482
1sThmIv7ol0,0.36,0.625,0.4871794871794871,UCWAGyolTIz5RjfDtY1JrOXg,1.0,4917,1,0.7184873949579832,0.6377954788975038,1,0.4666666666666665,0.0051480051480051,0.4148936170212766,0.0,8.500657222776137,0.5002212797171524,1,0,0.0484323432343234,0.0,1.0,0.5799999999854102,0.273032617333701,0.39443182007384847
1sa-GpAQg0A,0.4866666666666667,0.1666666666666666,0.5333333333333332,UCOzxM1-t3e-TgoQp6nZGWsQ,1.0,5332,1,0.4782913165266106,0.6288161108655608,1,0.7555555555555553,0.1158301158301158,0.5106382978723404,0.0,8.581669210600602,0.2707619517618393,1,0,0.1177736523652365,0.0769230769230769,1.0,0.805555555535292,0.4214927019543087,0.5206902848565552
1uCspDpl1qg,0.1933333333333333,0.4479166666666667,0.7589743589743589,UClxPsPMNx4-N9beu6_i6DWg,0.9454545454545454,828,0,0.45203081232493,0.4636998684257733,1,0.5777777777777777,0.0025740025740025,0.4361702127659574,0.0,6.720220155135295,0.4474779914993121,1,0,0.1662816281628162,0.0,1.0,0.7249999999817628,0.4443799678157386,0.48038026769700376
2-hRX239bHY,0.6733333333333333,0.3333333333333333,0.5282051282051281,UCTQGAYPtbnCEfW9IGx65kiw,1.0,64523,1,0.5157563025210083,0.8103389788801125,1,0.6814814814814814,0.0283140283140283,0.4468085106382978,0.0,11.074792526597678,0.4913595441025222,1,0,0.0231023102310231,0.0,1.0,0.8285714285505861,0.2294613171245935,0.30977133168862253
204ILggHUq4,0.0933333333333333,0.8333333333333333,0.5948717948717948,UCxM21Vv4bWq106MxIPvrGQw,1.0,1941733,1,0.5870098039215687,0.8550860871609685,1,0.7925925925925925,0.3848133848133848,0.0957446808510638,0.4,14.479091946258244,0.2548502846515532,1,0,0.0431518151815181,0.0,1.0,0.5799999999854102,0.4785479824328613,1.0
21GNXLBiYcI,0.0533333333333333,0.5208333333333333,0.9333333333333332,UCORpkRxZ8HwY9eBhKaba46A,0.4727272727272726,678,1,0.914390756302521,0.5380914817846756,1,0.5555555555555556,0.1042471042471042,0.5212765957446809,0.0,6.520621127558696,1.0,1,0,0.0651333883388338,0.0,1.0,0.6041666666234115,0.4070730073711954,0.4459143273720491
28p205KpLDA,0.8266666666666667,0.455594481870452,0.3230769230769231,UCa6EsGl8QGAtNLe773lNbHA,0.7454545454545454,4708,1,0.1041666666666666,0.4863304259795495,1,0.7333333333333332,0.0167310167310167,0.1382978723404255,0.0,8.457230850243555,0.027701374508221,1,0,0.0718096809680968,0.0,1.0,0.7249999999817628,0.45284606186399295,0.6052463912686351
2A9QOl01jyw,0.8866666666666667,0.4552736689042755,0.1794871794871794,UCJxRLFtdyqGBtQOw8VWRlrw,0.8363636363636363,945,1,0.5775560224089635,0.4410367833908681,1,0.5999999999999999,0.016087516087516,0.3191489361702128,0.52,6.852242569051878,0.0118260844944764,1,0,0.095248899889989,0.0384615384615384,1.0,0.22137404579724318,0.4729057477532354,0.44537675752162553
2AWVteXXU7c,0.22,0.2395833333333333,0.5538461538461539,UCrlUlicedicJ5mlibqC62Eg,0.6181818181818182,227864,1,0.541141456582633,0.7791728551876138,1,0.622222222222222,0.3262548262548262,0.4361702127659574,0.64,12.336508627309872,0.1281601033442676,1,0,0.0750412541254125,0.0384615384615384,1.0,0.6904761904588217,0.24596639356011485,0.4919206950051312
2Fn5rJIXiV8,0.2066666666666666,0.6041666666666667,0.764102564102564,UCUYMhU2Tmb_Gt1GiL-WfCjQ,0.2727272727272727,62,1,0.4397759103641456,0.1738248594301487,1,0.5333333333333334,0.211068211068211,0.0851063829787234,0.0,4.143134726391533,1.0,1,0,0.0263613861386138,0.1153846153846153,1.0,0.674418604648553,0.3356317511167517,0.29149454436837946
2NmuuGJgF1w,0.5733333333333334,0.3125,0.5487179487179488,UC1ZhBh-iwdIFgnGemfm8ODQ,0.7999999999999999,60,0,0.4241946778711484,0.4244962731694475,1,0.5925925925925923,0.036036036036036,0.4574468085106383,0.4,4.110873864173311,0.0,0,0,0.0630294279427942,0.0384615384615384,1.0,0.7837837837580014,0.17186937026145818,0.14136407723673997
2PsD8wSQJyA,0.04,0.4062499999999999,0.7128205128205127,UCrCdZl27CS-SlBDpNDZZ-qw,0.3090909090909091,94186,1,0.5901610644257703,0.9003700199511786,1,0.6888888888888889,0.1743886743886744,0.5319148936170213,0.0,11.453037446794708,0.0,0,0,0.0,0.0,0.0,0.5471698113091082,0.07866619478552124,0.2326262041108479
2U5aZPEQNs8,0.0266666666666666,0.8125,0.9230769230769232,UCNKrDQQ9OLARlFVpHIi7nrQ,0.8181818181818181,422,1,0.4213935574229692,0.4681021480646736,1,0.6074074074074074,0.2754182754182754,0.2021276595744681,0.12,6.0473721790462776,0.7784752686720963,1,0,0.0382425742574257,0.1153846153846153,1.0,0.0,0.5175521855951005,1.0
2_KNsUYLlGc,0.5466666666666666,0.2291666666666666,0.7692307692307692,UCZlTEEKh3ounqVfpf21WMeQ,0.8545454545454545,16720,1,0.4096638655462185,0.7593224385319686,1,0.6666666666666667,0.0231660231660231,0.5425531914893617,0.0,9.724420693462667,0.2192198251811294,1,0,0.0482879537953795,0.0,1.0,0.8529411764359293,0.28017173299965137,0.5142267427896047
2_qoVX-Cb0c,0.3466666666666667,0.2395833333333333,0.5948717948717948,UCbNMdCWBwjljPxDu8dfeHmg,0.3818181818181818,6244,0,0.1143207282913165,0.5236356349972833,1,0.5185185185185184,0.1106821106821106,0.3404255319148936,0.0,8.739536422559677,0.2986587158160105,1,0,0.1071335258525851,0.2307692307692307,1.0,0.6444444444282336,0.36817755494847204,0.4880628703891879
2_ypfmUAUPk,0.38,0.5520833333333333,0.4564102564102564,UCOqdl8IYf0ZwqpPRA5xEYeQ,0.5818181818181818,151751,0,0.6090686274509803,0.720966233028298,1,0.7407407407407407,0.0508365508365508,0.2234042553191489,0.0,11.93000288840656,0.58158669631894,1,0,0.0006394389438943,0.0,1.0,0.6904761904588217,0.45988939198251927,0.6279367909720585
2gfmWmDa5h8,0.0733333333333333,0.6458333333333333,0.7076923076923076,UClAWUThX9ZzVi0v3kZiDqfg,0.9636363636363636,2063,1,0.580532212885154,0.5737272012174934,1,0.6444444444444446,0.1402831402831403,0.946808510638298,0.08,7.632401126601453,0.8841434627322684,1,0,0.0689150165016501,0.0,1.0,0.9354838709170578,0.33676939708553966,1.0
2plU3Hwfn8U,0.28,0.4270833333333333,0.7897435897435898,UClmqCkwdC4w7R4vluatqkfw,0.9818181818181818,57543,0,0.5253851540616247,0.4837989350727339,1,0.4666666666666665,0.2181467181467181,0.5638297872340425,0.2,10.960305151547193,0.0,0,0,0.031432205720572,0.0,1.0,0.805555555535292,0.18757716078368858,0.27778141874085316
2vUXoNyj2TA,0.3933333333333333,0.5729166666666667,0.7487179487179487,UC5Lki2M9QND5RH7X9ZcFE0A,0.9818181818181818,104765,1,0.2321428571428571,0.2054906554744973,1,0.5999999999999999,0.6248391248391248,0.4148936170212766,0.2662946020128088,11.559484570750184,0.7601075916474329,1,0,0.1000412541254125,0.3846153846153846,1.0,0.7837837837580014,0.43873858597943755,0.6580529471943452
3128rbIyanY,0.08,0.6979166666666667,0.523076923076923,UCihxURVPSelRMndC-0HdIcg,1.0,66188,0,0.0908613445378151,0.6813843201434033,1,0.7407407407407407,0.0456885456885456,0.351063829787234,0.0,11.10026956497648,0.4621705273475562,1,0,0.0293110561056105,0.0,1.0,0.8285714285505861,0.5089146660134024,0.5631708349256203
